م,E,N,نوع الحادث,جسامة الحادث,عدد المصابين
4047,21.39929,39.816227,دهس مشاه,اصابة,null
4046,21.358511,39.891594,صدم جسم ثابت اخر,اصابة,null
4045,21.360466,40.118076,صدم مركبة متحركة,وفاة,null
4044,21.417967,39.8273009,صدم مركبة متحركة,اصابة,null
4043,21.4130012,39.8643134,دهس مشاه,اصابة,null
4042,21.385792,39.821682,دهس مشاه,اصابة,null
4041,21.405333,39.783524,انقلاب مركبة,اصابة,null
4040,21.318748,39.708389,صدم مركبة متحركة,اصابة,null
4039,22.598035,39.63566,انقلاب مركبة,وفاة,null
4038,21.360443,40.117924,صدم مركبة متحركة,وفاة,null
4037,19.669997,41.706355,صدم مركبة متحركة,اصابة,null
4036,20.144043,40.266449,صدم مركبة متحركة,اصابة,null
4035,20.36417,40.942358,صدم مركبة متحركة,اصابة,null
4034,21.40152,39.36458,صدم مركبة متحركة,اصابة,null
4033,21.342701,39.740768,صدم حاجز جانبي,اصابة,null
4032,20.262596,40.450439,صدم مركبة متحركة,وفاة,null
4031,21.378952,39.695309,صدم مركبة متحركة,وفاة,null
4030,21.35552,39.8896784,دهس مشاه,وفاة,null
4029,21.36227,39.894222,صدم مركبة متحركة,اصابة,null
4028,19.668446,41.739288,صدم جسم ثابت اخر,اصابة,null
4027,18.564,41.21164,صدم مركبة متحركة,اصابة,null
4026,21.271435,39.822998,دهس مشاه,وفاة,null
4025,21.4385356,39.7287046,انقلاب مركبة,وفاة,null
4024,21.2954744,39.9669699,صدم مركبة متحركة,اصابة,null
4023,21.963988,39.442132,صدم مركبة متحركة,اصابة,null
4022,21.618951,39.8172108,صدم مركبة متحركة,اصابة,null
4021,21.354351,39.967052,صدم مركبة متحركة,اصابة,null
4020,19.445372,41.837749,صدم جسم ثابت اخر,اصابة,null
4019,21.2255,39.49094,دهس مشاه,اصابة,null
4018,21.2406,39.46039,صدم مركبة متحركة,اصابة,null
4017,19.13972,41.83264,صدم جسم ثابت اخر,اصابة,null
4016,21.37058,39.797191,دهس مشاه,اصابة,null
4015,22.086181,39.281974,انقلاب مركبة,اصابة,null
4014,20.292772,40.85555069,صدم جسم ثابت اخر,اصابة,null
4013,20.7586484,39.5426578,صدم مركبة متحركة,اصابة,null
4012,21.356775,39.857899,انقلاب مركبة,اصابة,null
4011,21.3454091,39.9078047,صدم مركبة متحركة,اصابة,null
4010,21.3492498,39.9111223,دهس مشاه,اصابة,null
4009,21.4001748,31.8123965,دهس مشاه,اصابة,null
4008,21.423981,39.739361,صدم حاجز جانبي,وفاة,null
4007,21.26425,39.5012,دهس مشاه,اصابة,null
4006,21.424433,39.77861,صدم مركبة متحركة,اصابة,null
4005,21.320021,39.695122,صدم مركبة متحركة,اصابة,null
4004,21.424227,39.816101,دهس مشاه,اصابة,null
4003,21.368288,39.836517,دهس مشاه,اصابة,null
4002,21.416386,39.805508,دهس مشاه,اصابة,null
4001,21.465065,39.845539,دهس مشاه,وفاة,null
4000,18.52396,41.15241,انقلاب مركبة,اصابة,null
3999,20.015441,40.544109,صدم مركبة متحركة,اصابة,null
3998,21.37504,39.41534,صدم مركبة متحركة,اصابة,null
3997,21.1793135,39.6050551,صدم مركبة متحركة,وفاة,null
3996,20.150614,40.253361,انقلاب مركبة,اصابة,null
3995,21.9138718,39.3400681,صدم مركبة متحركة,اصابة,null
3994,21.36553,39.48537,دهس مشاه,اصابة,null
3993,21.4173526,39.8547818,صدم مركبة متحركة,اصابة,null
3992,21.47711,39.913418,دهس مشاه,وفاة,null
3991,21.591684,39.939583,انقلاب مركبة,وفاة,null
3990,21.4418802,39.776142,صدم مركبة متحركة,وفاة,null
3989,21.467108,39.784946,صدم شجرة,اصابة,null
3988,19.834066,40.788031,صدم مركبة متحركة,اصابة,null
3987,21.326559,39.68343,دهس مشاه,اصابة,null
3986,21.383675,39.833126,دهس مشاه,اصابة,null
3985,21.574505,39.802733,صدم مركبة متحركة,وفاة,null
3984,21.41234,39.828346,دهس مشاه,اصابة,null
3983,19.6759861,40.9244796,انقلاب مركبة,وفاة,null
3982,21.440387,39.782806,صدم مركبة متحركة,وفاة,null
3981,21.442511,39.969116,انقلاب مركبة,وفاة,null
3980,21.302626,39.899895,صدم مركبة متحركة,اصابة,null
3979,21.3674027,39.8000108,صدم مركبة متحركة,اصابة,null
3978,21.413572,39.753506,صدم مركبة متحركة,اصابة,null
3977,22.29046,40.1151123,انقلاب مركبة,اصابة,null
3976,19.491049,41.646227,صدم عمود كهرباء,اصابة,null
3975,21.402155,39.788849,دهس مشاه,اصابة,null
3974,19.985342,40.569961,دهس مشاه,وفاة,null
3973,21.37373,39.49332,دهس مشاه,وفاة,null
3972,21.347277,39.783455,دهس مشاه,وفاة,null
3971,21.420513,39.615341,دهس مشاه,اصابة,null
3970,22.08209,39.20426,صدم جسم ثابت اخر,اصابة,null
3969,21.167591,39.861389,صدم مركبة متحركة,اصابة,null
3968,20.579064,40.749373,انقلاب مركبة,اصابة,null
3967,21.386118,39.79314,دهس مشاه,اصابة,null
3966,21.394257,39.852406,انقلاب مركبة,وفاة,null
3965,22.51836,39.338383,صدم عمود كهرباء,اصابة,null
3964,21.51237,39.22562,انقلاب مركبة,اصابة,null
3963,21.52598,40.27095,دهس حيوان,اصابة,null
3962,21.421045,39.856571,دهس مشاه,اصابة,null
3961,21.384787,39.787468,دهس مشاه,اصابة,null
3960,21.392563,39.32648,صدم مركبة متحركة,اصابة,null
3959,21.37117,39.791344,دهس مشاه,اصابة,null
3958,21.443188,39.7789,دهس مشاه,وفاة,null
3957,22.15005,39.13392,صدم حاجز جانبي,وفاة,null
3956,19.227222,41.0889722,صدم مركبة متحركة,وفاة,null
3955,19.542143,41.048061,دهس مشاه,اصابة,null
3954,21.8994664,39.3485856,انقلاب مركبة,اصابة,null
3953,19.32137,41.02503,دهس مشاه,اصابة,null
3952,18.946911,41.36747,انقلاب مركبة,اصابة,null
3951,21.458775,39.823056,صدم مركبة متحركة,وفاة,null
3950,21.575851,39.765469,دهس مشاه,وفاة,null
3949,21.309278,39.686005,صدم مركبة متحركة,اصابة,null
3948,21.271702,39.937855,دهس مشاه,وفاة,null
3947,21.242342,39.943615,صدم مركبة متحركة,وفاة,null
3946,22.55708,39.16195,صدم حاجز جانبي,اصابة,null
3945,21.31504,39.36468,صدم مركبة متحركة,اصابة,null
3944,21.630787,40.251583,صدم مركبة متحركة,اصابة,null
3943,21.4242479,39.8132411,دهس مشاه,اصابة,null
3942,21.50905,39.879852,صدم جسم ثابت اخر,اصابة,null
3941,21.065899,39.599247,صدم مركبة متحركة,اصابة,null
3940,21.242311,39.943558,دهس مشاه,وفاة,null
3939,21.379951,39.876003,صدم مركبة متحركة,اصابة,null
3938,21.379951,39.876003,صدم مركبة متحركة,اصابة,null
3937,21.56422,39.1445,انقلاب مركبة,وفاة,null
3936,21.385447,39.862133,انقلاب مركبة,اصابة,null
3935,21.440027,39.792835,صدم مركبة متحركة,وفاة,null
3934,21.274265,39.772945,صدم مركبة متحركة,وفاة,null
3933,22.8139,39.33186,صدم مركبة متحركة,اصابة,null
3932,19.132811,41.08157,صدم مركبة متحركة,اصابة,null
3931,19.2801111,41.4267222,دهس مشاه,اصابة,null
3930,20.15355,40.50286,انقلاب مركبة,اصابة,null
3929,22.390179,39.825642,صدم مركبة متحركة,اصابة,null
3928,18.987639,41.312139,دهس مشاه,اصابة,null
3927,22.7143,40.184,دهس حيوان,اصابة,null
3926,21.38975,39.84597,دهس مشاه,وفاة,null
3925,18.774511,41.430325,انقلاب مركبة,اصابة,null
3924,21.473177,39.987988,صدم مركبة متحركة,اصابة,null
3923,21.52528,39.46499,صدم مركبة متحركة,وفاة,null
3922,21.358614,39.99234,صدم مركبة متحركة,وفاة,null
3921,21.5111,39.4515,صدم مركبة متحركة,اصابة,null
3920,21.603243,39.826035,دهس مشاه,وفاة,null
3919,21.57022,39.55023,صدم مركبة متحركة,اصابة,null
3918,19.1380833,41.5759722,دهس مشاه,اصابة,null
3917,21.385,39.39342,دهس مشاه,اصابة,null
3916,21.35111,39.411,انقلاب مركبة,اصابة,null
3915,21.3792,39.41154,صدم مركبة متحركة,اصابة,null
3914,21.370676,39.803513,صدم مركبة متحركة,اصابة,null
3913,19.500196,41.673832,صدم عمود كهرباء,اصابة,null
3912,22.636032,39.649414,انقلاب مركبة,اصابة,null
3911,19.133507,41.076427,صدم مركبة متحركة,اصابة,null
3910,21.26105,39.474106,دهس مشاه,اصابة,null
3909,21.4659282,39.9310226,دهس مشاه,وفاة,null
3908,21.339603,39.692623,دهس مشاه,اصابة,null
3907,21.429487,39.734806,صدم مركبة متحركة,اصابة,null
3906,19.2641944,41.0896111,صدم مركبة متحركة,اصابة,null
3905,21.28459,40.01284,صدم جسم ثابت اخر,وفاة,null
3904,21.468306,39.851016,دهس مشاه,وفاة,null
3903,21.4444059,39.9154499,صدم مركبة متحركة,وفاة,null
3902,22.4571,40.12,دهس مشاه,اصابة,null
3901,21.763357,39.631121,صدم مركبة متحركة,اصابة,null
3900,18.782194,41.369389,انقلاب مركبة,اصابة,null
3899,21.427385,39.810249,دهس مشاه,وفاة,null
3898,21.416267,39.780926,دهس مشاه,اصابة,null
3897,20.159098,40.317055,دهس حيوان,وفاة,null
3896,21.56382,39.15375,صدم جسم ثابت اخر,وفاة,null
3895,21.527037,39.786781,دهس مشاه,وفاة,null
3894,22.251053,39.787411,انقلاب مركبة,اصابة,null
3893,21.278167,39.823667,صدم مركبة متحركة,وفاة,null
3892,19.53404,41.048836,دهس مشاه,اصابة,null
3891,20.227396,40.408943,صدم مركبة متحركة,اصابة,null
3890,21.383183,39.828911,دهس مشاه,اصابة,null
3889,21.351753,39.833321,صدم مركبة متحركة,اصابة,null
3888,19.342911,41.078564,صدم مركبة متحركة,اصابة,null
3887,21.9240884,39.320349,صدم مركبة متحركة,اصابة,null
3886,21.403765,39.717552,انقلاب مركبة,اصابة,null
3885,21.29291,39.65314,دهس مشاه,وفاة,null
3884,19.477182,41.6003951,انقلاب مركبة,اصابة,null
3883,21.440054,39.784847,دهس مشاه,اصابة,null
3882,21.385777,39.822946,صدم مركبة متحركة,اصابة,null
3881,21.4073974,39.7563332,صدم جسم ثابت اخر,اصابة,null
3880,21.423496,39.807812,صدم مركبة متحركة,اصابة,null
3879,21.17581,39.850212,صدم مركبة متحركة,اصابة,null
3878,19.456512,41.817222,انقلاب مركبة,اصابة,null
3877,21.655405,39.62439,صدم مركبة متحركة,اصابة,null
3876,21.361998,39.897522,دهس مشاه,اصابة,null
3875,22.26353,39.2645,صدم مركبة متحركة,اصابة,null
3874,22.00154,39.2027,انقلاب مركبة,اصابة,null
3873,21.377836,39.787418,صدم مركبة متحركة,اصابة,null
3872,19.766579,40.588474,دهس مشاه,اصابة,null
3871,21.47447,39.939747,صدم مركبة متحركة,اصابة,null
3870,21.354611,39.781,صدم مركبة متحركة,اصابة,null
3869,21.350332,39.804131,صدم مركبة متحركة,اصابة,null
3868,21.386459,39.807835,دهس مشاه,اصابة,null
3867,21.361998,39.897522,دهس مشاه,اصابة,null
3866,21.57253,39.5558,صدم مركبة متحركة,اصابة,null
3865,22.282663,39.226951,صدم مركبة متحركة,اصابة,null
3864,18.767757,41.376163,دهس مشاه,اصابة,null
3863,21.510063,39.792099,صدم مركبة متحركة,وفاة,null
3862,18.767757,41.376163,دهس مشاه,اصابة,null
3861,21.365673,39.805431,دهس مشاه,وفاة,null
3860,21.4018976,39.7981053,صدم مركبة متحركة,اصابة,null
3859,22.88186,39.622105,انقلاب مركبة,اصابة,null
3858,21.423281,39.799702,صدم مركبة متحركة,اصابة,null
3857,22.08194,39.18051,صدم مركبة متحركة,وفاة,null
3856,22.189131,40.07304,انقلاب مركبة,وفاة,null
3855,21.49429,39.24319,صدم حاجز جانبي,اصابة,null
3854,22.75594,39.657135,انقلاب مركبة,اصابة,null
3853,21.367373,39.804337,صدم مركبة متحركة,وفاة,null
3852,21.38124,39.39342,صدم مركبة متحركة,اصابة,null
3851,21.442265,39.858155,دهس مشاه,اصابة,null
3850,21.413195,39.821896,دهس مشاه,اصابة,null
3849,21.37042,39.946327,صدم مركبة متحركة,وفاة,null
3848,22.41827,39.653427,صدم مركبة متحركة,وفاة,null
3847,21.461576,39.82074,صدم مركبة متحركة,وفاة,null
3846,19.6917778,40.6917778,انقلاب مركبة,اصابة,null
3845,21.506727,39.762882,دهس مشاه,اصابة,null
3844,22.20944,39.152,صدم مركبة متحركة,اصابة,null
3843,21.5012,39.2774,صدم مركبة متحركة,اصابة,null
3842,21.42288,39.855412,دهس مشاه,اصابة,null
3841,21.59178,39.783405,صدم مركبة متحركة,وفاة,null
3840,21.378448,39.794743,صدم مركبة متحركة,اصابة,null
3839,19.095158,41.152687,انقلاب مركبة,اصابة,null
3838,19.4255278,41.2726944,انقلاب مركبة,اصابة,null
3837,21.3853902,39.8621519,دهس مشاه,اصابة,null
3836,21.3314,39.35511,صدم حاجز جانبي,وفاة,null
3835,19.38284,41.79575,انقلاب مركبة,اصابة,null
3834,21.44248,39.35135,صدم مركبة متحركة,اصابة,null
3833,22.136672,39.562778,صدم مركبة متحركة,اصابة,null
3832,21.3820484,39.55222707,دهس مشاه,اصابة,null
3831,21.4298679,39.840713,صدم جسم ثابت اخر,اصابة,null
3830,21.7109098,39.3108051,صدم مركبة متحركة,اصابة,null
3829,19.871647,40.776039,صدم مركبة متحركة,اصابة,null
3828,21.465887,39.961331,دهس مشاه,اصابة,null
3827,21.294386,39.90976,صدم مركبة متحركة,اصابة,null
3826,20.567073,40.603435,صدم جسم ثابت اخر,وفاة,null
3825,19.1310556,40.0896389,صدم جسم ثابت اخر,اصابة,null
3824,20.258766,40.165314,صدم جسم ثابت اخر,اصابة,null
3823,20.52461,39.7712059,صدم عمود كهرباء,اصابة,null
3822,20.258425,40.442749,صدم عمود كهرباء,اصابة,null
3821,21.446217,39.860954,دهس مشاه,اصابة,null
3820,21.393778,39.879192,دهس مشاه,وفاة,null
3819,21.430668,39.84457,صدم جسم ثابت اخر,وفاة,null
3818,21.368828,39.799419,دهس مشاه,اصابة,null
3817,21.385806,39.7956213,دهس مشاه,اصابة,null
3816,21.4444518,39.9650236,صدم مركبة متحركة,وفاة,null
3815,40.186436,20.250174,انقلاب مركبة,اصابة,null
3814,21.39589,39.43164,صدم مركبة متحركة,اصابة,null
3813,21.411169,39.802532,صدم مركبة متحركة,اصابة,null
